Rk,Team,Date,eFG%,,Opp,Result,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA
207,BOS,2022-01-12,.628,@,IND,W 119-100,130.6,.321,.487,.669,.628,.269,109.8,.233,.419,.527,.506,.151
208,PHI,2022-02-25,.628,@,MIN,W 133-102,131.7,.439,.476,.680,.628,.366,101.0,.291,.453,.526,.471,.244
209,CHI,2022-01-30,.628,,POR,W 130-116,135.7,.200,.356,.664,.628,.189,121.1,.193,.470,.644,.627,.145
210,DEN,2021-11-14,.628,,POR,W 124-95,139.7,.156,.444,.645,.628,.122,107.0,.163,.488,.554,.519,.150
211,LAL,2022-03-21,.628,@,CLE,W 131-120,134.3,.170,.340,.648,.628,.138,123.0,.221,.453,.636,.605,.186
212,PHO,2022-03-13,.627,,LAL,W 140-111,135.7,.137,.324,.647,.627,.118,107.6,.383,.494,.586,.543,.284
213,WAS,2022-02-17,.627,@,BRK,W 117-103,123.1,.193,.289,.650,.627,.157,108.4,.270,.427,.517,.483,.191
214,POR,2022-01-30,.627,@,CHI,L 116-130,121.1,.193,.470,.644,.627,.145,135.7,.200,.356,.664,.628,.189
215,HOU,2021-12-28,.627,,LAL,L 123-132,121.9,.301,.422,.654,.627,.229,130.9,.315,.370,.630,.598,.239
216,MIL,2022-03-06,.626,,PHO,W 132-122,134.0,.333,.368,.662,.626,.264,123.9,.118,.333,.623,.613,.086
217,LAL,2022-01-30,.626,@,ATL,L 121-129,118.9,.264,.402,.623,.626,.138,126.8,.381,.369,.658,.643,.250
218,IND,2022-03-08,.626,,CLE,L 124-127,126.4,.165,.352,.635,.626,.110,129.4,.287,.340,.600,.548,.255
219,BOS,2022-02-08,.626,@,BRK,W 126-91,128.1,.176,.440,.643,.626,.132,92.5,.131,.364,.434,.434,.051
220,OKC,2022-01-13,.626,@,BRK,W 130-109,136.7,.198,.495,.657,.626,.176,114.6,.224,.327,.506,.454,.204
221,GSW,2021-11-05,.626,,NOP,W 126-85,129.1,.154,.549,.648,.626,.132,87.1,.182,.500,.447,.415,.136
222,PHO,2022-03-16,.626,@,HOU,W 129-112,135.9,.137,.347,.640,.626,.105,118.0,.224,.459,.600,.588,.141
223,DEN,2022-04-07,.625,,MEM,W 122-109,125.3,.313,.375,.670,.625,.275,111.9,.213,.315,.560,.534,.157
224,PHO,2022-03-18,.625,,CHI,W 129-102,136.7,.310,.298,.676,.625,.286,108.1,.365,.318,.517,.453,.294
225,ATL,2022-02-15,.625,,CLE,W 124-116,135.1,.338,.413,.675,.625,.300,126.4,.136,.466,.622,.602,.114
226,PHO,2022-02-01,.625,,BRK,W 121-111,128.0,.408,.408,.675,.625,.342,117.5,.259,.494,.615,.593,.185
227,GSW,2022-01-25,.625,,DAL,W 130-92,131.5,.196,.467,.651,.625,.163,93.1,.198,.440,.465,.407,.198
228,MIA,2022-01-08,.625,@,PHO,W 123-100,127.1,.170,.500,.650,.625,.148,103.4,.367,.430,.545,.468,.329
229,ATL,2022-01-03,.625,@,POR,L 131-136,133.8,.273,.466,.665,.625,.239,138.9,.315,.461,.671,.629,.270
230,CHI,2021-12-20,.625,,HOU,W 133-118,141.1,.273,.398,.675,.625,.261,125.2,.308,.423,.666,.641,.231
231,CLE,2021-11-29,.625,@,DAL,W 114-96,115.3,.225,.238,.648,.625,.175,97.1,.169,.438,.502,.506,.067
232,MEM,2021-11-15,.625,,HOU,W 136-102,128.2,.208,.427,.649,.625,.167,96.2,.274,.400,.479,.437,.200
233,TOR,2022-02-10,.624,@,HOU,W 139-120,138.3,.227,.402,.651,.624,.186,119.4,.366,.463,.630,.622,.220
234,SAC,2021-12-08,.624,,ORL,W 142-130,142.2,.258,.351,.657,.624,.216,130.2,.237,.351,.607,.577,.186
235,MIN,2022-01-30,.624,,UTA,W 126-106,127.3,.202,.348,.650,.624,.169,107.1,.259,.494,.587,.562,.185
236,WAS,2022-03-04,.624,,ATL,L 114-117,122.1,.106,.341,.641,.624,.094,125.4,.374,.396,.552,.489,.308
237,DEN,2022-01-07,.624,,SAC,W 121-111,124.0,.282,.400,.633,.624,.176,113.7,.261,.315,.541,.495,.217
238,IND,2022-04-01,.623,@,BOS,L 123-128,127.6,.284,.444,.675,.623,.272,132.8,.337,.398,.671,.614,.313
239,UTA,2022-03-09,.623,,POR,W 123-85,130.1,.333,.568,.662,.623,.272,89.9,.247,.404,.431,.376,.202
240,MIA,2022-01-14,.623,,ATL,W 124-118,131.1,.390,.390,.687,.623,.364,124.8,.380,.481,.640,.582,.329
241,WAS,2021-10-22,.622,,IND,W 135-134 (OT),127.4,.202,.404,.659,.622,.191,126.5,.206,.351,.633,.613,.155
242,PHI,2022-04-09,.622,,IND,W 133-120,132.7,.300,.378,.653,.622,.233,119.7,.462,.295,.639,.590,.359
243,UTA,2021-12-23,.622,,MIN,W 128-116,125.4,.244,.433,.642,.622,.178,113.7,.119,.446,.546,.530,.089
244,WAS,2022-03-06,.622,,IND,W 133-123,135.1,.372,.488,.664,.622,.302,125.0,.341,.365,.629,.576,.294
245,HOU,2022-03-02,.622,,UTA,L 127-132 (OT),117.5,.349,.593,.640,.622,.233,122.1,.264,.462,.650,.632,.187
246,HOU,2022-02-10,.622,,TOR,L 120-139,119.4,.366,.463,.630,.622,.220,138.3,.227,.402,.651,.624,.186
247,TOR,2022-01-25,.622,,CHO,W 125-113,127.0,.354,.415,.660,.622,.280,114.8,.390,.378,.588,.549,.280
248,DEN,2022-03-12,.622,,TOR,L 115-127,120.3,.308,.346,.649,.622,.231,132.9,.245,.304,.562,.529,.186
249,ORL,2022-04-10,.621,,MIA,W 125-111,126.9,.154,.637,.643,.621,.132,112.7,.170,.532,.549,.527,.128
250,SAC,2022-02-28,.621,@,OKC,W 131-110,125.4,.345,.356,.654,.621,.264,105.3,.314,.407,.562,.529,.221
251,UTA,2022-03-16,.620,,CHI,W 125-110,122.6,.349,.470,.653,.620,.265,107.9,.187,.374,.558,.538,.132
252,MIL,2021-10-23,.620,@,SAS,W 121-111,117.9,.265,.422,.653,.620,.217,108.2,.061,.394,.546,.535,.051
253,WAS,2022-02-25,.620,,SAS,L 153-157 (2OT),127.3,.222,.352,.645,.620,.176,130.7,.410,.276,.633,.586,.324
254,GSW,2022-04-03,.620,@,SAC,W 109-90,116.1,.190,.430,.637,.620,.139,95.9,.296,.407,.491,.426,.259
255,DAL,2022-02-08,.620,,DET,W 116-86,121.1,.291,.456,.651,.620,.228,89.8,.253,.345,.445,.408,.172
256,PHO,2021-12-02,.620,,DET,W 114-103,119.6,.291,.266,.640,.620,.203,108.0,.325,.338,.563,.519,.250
257,PHI,2022-04-07,.620,@,TOR,L 114-119,121.0,.333,.480,.663,.620,.280,126.3,.198,.363,.601,.577,.154
258,MIL,2022-02-08,.620,@,LAL,W 131-116,129.2,.208,.375,.625,.620,.125,114.4,.353,.376,.591,.576,.212
259,MIN,2022-03-27,.619,@,BOS,L 112-134,114.5,.143,.381,.627,.619,.095,137.0,.241,.448,.696,.661,.218
260,WAS,2022-03-27,.619,,GSW,W 123-115,123.3,.262,.333,.656,.619,.226,115.2,.438,.371,.542,.472,.348
261,MIN,2022-02-13,.619,@,IND,W 129-120,130.7,.333,.405,.670,.619,.298,121.6,.216,.441,.537,.505,.167
262,BOS,2022-01-31,.619,,MIA,W 122-92,127.9,.321,.500,.636,.619,.214,96.4,.115,.506,.503,.489,.080
263,BRK,2022-01-15,.619,,NOP,W 120-105,127.6,.202,.321,.656,.619,.190,111.6,.276,.356,.538,.511,.184
264,CLE,2021-12-31,.619,,ATL,L 118-121,126.7,.286,.298,.624,.619,.167,129.9,.216,.392,.569,.526,.196
265,LAL,2021-10-29,.619,,CLE,W 113-101,121.4,.119,.321,.639,.619,.107,108.5,.253,.391,.522,.494,.172
266,WAS,2022-04-05,.619,@,MIN,W 132-114,126.0,.139,.297,.616,.619,.069,108.8,.275,.451,.559,.527,.198
267,GSW,2021-11-24,.619,,PHI,W 116-96,115.9,.300,.475,.640,.619,.213,95.9,.275,.350,.535,.475,.250
268,BRK,2021-11-07,.619,@,TOR,W 116-103,126.5,.250,.475,.653,.619,.213,112.3,.207,.345,.543,.511,.161
269,SAC,2022-04-10,.618,@,PHO,W 116-109,117.3,.395,.342,.650,.618,.289,110.2,.146,.456,.497,.476,.107
270,DAL,2022-04-03,.618,@,MIL,W 118-112,121.1,.355,.500,.671,.618,.316,115.0,.189,.421,.544,.521,.137
271,DET,2022-01-10,.618,,UTA,W 126-116,127.8,.129,.398,.641,.618,.118,117.6,.256,.384,.606,.576,.198
272,MIN,2022-03-01,.618,,GSW,W 129-114,120.9,.258,.449,.651,.618,.213,106.9,.244,.500,.572,.528,.211
273,CLE,2021-12-10,.618,@,MIN,W 123-106,118.7,.259,.388,.650,.618,.212,102.3,.304,.424,.508,.451,.250
274,MIL,2022-03-24,.617,,WAS,W 114-102,119.3,.198,.432,.647,.617,.173,106.7,.098,.413,.531,.527,.054
275,BOS,2022-01-29,.617,@,NOP,W 107-97,114.2,.136,.506,.623,.617,.086,103.5,.280,.390,.526,.488,.207
276,CHO,2021-11-19,.617,,IND,W 121-118,118.1,.346,.383,.648,.617,.259,115.2,.364,.409,.578,.528,.284
277,MEM,2021-11-03,.617,,DEN,W 108-106,114.6,.173,.420,.620,.617,.099,112.5,.143,.297,.548,.516,.132
278,GSW,2022-03-23,.617,@,MIA,W 118-104,128.4,.351,.468,.664,.617,.299,113.1,.247,.424,.552,.518,.188
279,IND,2022-02-27,.617,,BOS,W 128-107,130.7,.222,.367,.648,.617,.189,109.3,.220,.473,.536,.495,.187
280,PHO,2022-02-10,.617,,MIL,W 131-107,131.7,.322,.333,.637,.617,.222,107.6,.284,.432,.540,.511,.193
281,MIL,2022-02-15,.616,,IND,W 128-119,125.4,.349,.337,.645,.616,.256,116.6,.204,.441,.587,.597,.086
282,MIL,2022-01-13,.616,,GSW,W 118-99,112.2,.209,.477,.628,.616,.140,94.1,.253,.505,.469,.432,.179
283,BOS,2021-12-13,.616,,MIL,W 117-103,123.2,.151,.547,.638,.616,.128,108.4,.167,.400,.533,.506,.133
284,LAC,2021-11-13,.616,,MIN,W 129-102,124.2,.091,.404,.626,.616,.071,98.2,.157,.353,.468,.446,.108
285,CHI,2022-04-08,.616,,CHO,L 117-133,124.9,.244,.293,.644,.616,.195,141.9,.116,.465,.736,.715,.116
286,DEN,2022-03-14,.616,@,PHI,W 114-110,116.3,.244,.402,.628,.616,.159,112.2,.381,.393,.561,.500,.310
287,MEM,2022-01-28,.616,,UTA,W 119-109,122.4,.293,.280,.643,.616,.220,112.2,.247,.541,.578,.535,.212
288,MIA,2021-12-17,.616,@,ORL,W 115-105,125.8,.232,.427,.636,.616,.171,114.9,.112,.360,.562,.545,.090
289,MIA,2022-03-07,.615,,HOU,W 123-106,127.9,.154,.341,.633,.615,.121,110.2,.250,.489,.543,.517,.170
290,HOU,2021-11-02,.615,@,LAL,L 117-119,110.2,.132,.462,.608,.615,.055,112.1,.215,.269,.584,.559,.161
291,BOS,2022-04-07,.615,@,MIL,L 121-127,118.8,.218,.575,.634,.615,.161,124.7,.216,.392,.598,.577,.155
292,IND,2022-03-28,.615,,ATL,L 123-132,128.9,.207,.414,.648,.615,.184,138.3,.302,.407,.677,.645,.244
293,PHI,2021-12-06,.615,@,CHO,W 127-124 (OT),121.0,.310,.414,.642,.615,.230,118.1,.159,.430,.542,.523,.112
294,CHO,2021-12-01,.615,@,MIL,L 125-127,116.7,.241,.586,.649,.615,.207,118.6,.277,.383,.602,.564,.223
295,DAL,2022-01-29,.615,,IND,W 132-105,133.4,.229,.354,.625,.615,.146,106.1,.253,.363,.519,.489,.176
296,BOS,2022-04-01,.614,,IND,W 128-123,132.8,.337,.398,.671,.614,.313,127.6,.284,.444,.675,.623,.272
297,DAL,2022-03-30,.614,@,CLE,W 120-112,127.0,.170,.477,.634,.614,.136,118.5,.265,.301,.604,.572,.205
298,CHO,2022-03-19,.614,,DAL,W 129-108,133.5,.307,.477,.646,.614,.239,111.8,.225,.427,.552,.517,.180
299,BRK,2021-11-03,.614,,ATL,W 117-108,117.5,.136,.545,.627,.614,.102,108.5,.160,.372,.537,.505,.138
300,LAC,2022-01-19,.613,@,DEN,L 128-130 (OT),124.3,.124,.402,.626,.613,.093,126.3,.255,.388,.596,.556,.214
301,IND,2021-10-22,.613,@,WAS,L 134-135 (OT),126.5,.206,.351,.633,.613,.155,127.4,.202,.404,.659,.622,.191
302,NOP,2022-02-04,.613,@,DEN,W 113-105,122.9,.307,.333,.664,.613,.280,114.2,.218,.526,.614,.571,.205
303,HOU,2022-03-26,.613,@,POR,W 115-98,116.0,.214,.417,.626,.613,.143,98.8,.183,.430,.488,.462,.129
304,UTA,2022-01-16,.613,@,DEN,W 125-102,127.9,.345,.464,.646,.613,.262,104.3,.084,.453,.518,.500,.074
305,PHO,2022-03-06,.613,@,MIL,L 122-132,123.9,.118,.333,.623,.613,.086,134.0,.333,.368,.662,.626,.264
306,MIN,2022-01-03,.613,@,LAC,W 122-104,122.2,.097,.484,.629,.613,.086,104.1,.218,.410,.608,.571,.192
307,DEN,2021-12-11,.613,@,SAS,W 127-112,127.5,.151,.462,.640,.613,.140,112.4,.326,.303,.550,.517,.225
308,LAL,2022-03-27,.613,@,NOP,L 108-116,115.3,.200,.438,.620,.613,.125,123.8,.264,.297,.571,.533,.209
309,SAC,2022-01-12,.612,,LAL,W 125-116,125.7,.213,.337,.642,.612,.180,116.6,.245,.480,.534,.510,.163
310,UTA,2021-12-15,.612,,LAC,W 124-103,125.5,.225,.416,.634,.612,.169,104.2,.235,.353,.549,.529,.153
311,SAC,2021-11-15,.612,@,DET,W 129-107,126.8,.112,.337,.627,.612,.092,105.1,.177,.490,.517,.474,.167
312,HOU,2022-03-21,.612,,WAS,W 115-97,120.9,.153,.459,.634,.612,.129,102.0,.282,.341,.508,.447,.247
313,LAC,2021-11-09,.612,,POR,W 117-109,123.2,.224,.353,.627,.612,.153,114.8,.132,.407,.566,.549,.099
314,CHO,2022-03-30,.611,@,NYK,W 125-114,128.8,.189,.389,.641,.611,.167,117.5,.306,.518,.591,.565,.212
315,PHO,2022-02-07,.611,@,CHI,W 127-124,130.0,.211,.356,.646,.611,.189,126.9,.344,.289,.598,.533,.311
316,LAC,2021-11-29,.611,,NOP,L 104-123,113.4,.292,.500,.640,.611,.222,134.1,.170,.372,.609,.585,.138
317,PHI,2021-11-06,.611,@,CHI,W 114-105,121.0,.235,.321,.638,.611,.185,111.4,.326,.315,.499,.440,.261
318,UTA,2021-11-04,.611,@,ATL,W 116-98,122.1,.284,.506,.637,.611,.210,103.2,.317,.341,.524,.470,.256
319,SAS,2022-01-28,.611,,CHI,W 131-122,132.5,.189,.389,.636,.611,.158,123.4,.295,.341,.613,.568,.250
320,MIA,2021-12-21,.611,,IND,W 125-96,132.0,.116,.516,.626,.611,.095,101.4,.322,.356,.483,.420,.264
321,LAC,2022-04-09,.610,,SAC,W 117-98,118.1,.174,.500,.632,.610,.140,98.9,.279,.326,.507,.483,.174
322,MIN,2022-04-01,.610,@,DEN,W 136-130,132.5,.419,.465,.668,.610,.360,126.7,.337,.407,.658,.605,.302
323,PHO,2022-02-24,.610,@,OKC,W 124-104,117.2,.244,.395,.651,.610,.221,98.3,.118,.333,.531,.505,.108
324,ATL,2022-01-19,.610,,MIN,W 134-122,132.5,.384,.442,.667,.610,.337,120.6,.299,.474,.556,.521,.216
325,MEM,2022-01-09,.610,@,LAL,W 127-119,126.5,.372,.349,.634,.610,.256,118.5,.196,.340,.565,.536,.155
326,NOP,2022-02-06,.610,@,HOU,W 120-107,123.2,.468,.377,.646,.610,.338,109.8,.190,.536,.588,.571,.131
327,MIL,2022-01-22,.610,,SAC,W 133-127,131.9,.275,.462,.652,.610,.242,125.9,.165,.381,.610,.603,.103
328,CHI,2022-01-07,.610,,WAS,W 130-122,126.6,.231,.363,.648,.610,.209,118.8,.295,.273,.613,.551,.284
329,BRK,2021-11-14,.610,@,OKC,W 120-96,125.0,.256,.524,.658,.610,.244,100.0,.122,.500,.506,.478,.111
330,BRK,2021-11-12,.610,@,NOP,W 120-112,125.5,.329,.415,.639,.610,.244,117.1,.182,.364,.589,.563,.148
331,PHI,2022-01-03,.609,,HOU,W 133-113,131.2,.177,.417,.643,.609,.167,111.5,.371,.494,.546,.500,.270
332,MIA,2021-10-21,.609,,MIL,W 137-95,128.9,.323,.365,.625,.609,.208,89.4,.345,.500,.491,.452,.226
333,GSW,2021-12-06,.609,,ORL,W 126-95,122.0,.333,.460,.632,.609,.230,92.0,.289,.500,.554,.507,.237
334,GSW,2021-11-26,.609,,POR,W 118-103,121.9,.184,.425,.627,.609,.138,106.4,.267,.442,.536,.494,.209
335,LAC,2021-12-13,.609,,PHO,W 111-95,115.8,.295,.269,.630,.609,.205,99.1,.198,.302,.455,.411,.167
336,DAL,2021-11-06,.609,,BOS,W 107-104,115.7,.179,.500,.636,.609,.154,112.5,.186,.360,.559,.541,.128
337,NYK,2022-03-07,.609,@,SAC,W 131-115,130.5,.250,.457,.641,.609,.207,114.5,.450,.400,.600,.556,.325
338,BRK,2022-03-21,.608,,UTA,W 114-106,121.8,.181,.361,.636,.608,.157,113.3,.265,.470,.572,.530,.217
339,LAL,2021-11-14,.608,,SAS,W 114-106,118.0,.205,.373,.630,.608,.157,109.8,.167,.400,.549,.533,.111
340,UTA,2021-11-06,.608,@,MIA,L 115-118,128.1,.229,.542,.629,.608,.169,131.4,.218,.269,.690,.673,.167
341,GSW,2021-10-21,.608,,LAC,W 115-113,112.4,.265,.373,.620,.608,.169,110.4,.219,.417,.537,.510,.156
342,GSW,2022-04-07,.608,,LAL,W 128-112,120.2,.103,.330,.631,.608,.103,105.2,.458,.386,.562,.500,.349
343,MIA,2022-01-26,.608,,NYK,W 110-96,120.8,.297,.500,.657,.608,.270,105.4,.205,.530,.531,.512,.133
344,GSW,2022-03-07,.608,@,DEN,L 124-131,121.8,.261,.455,.632,.608,.193,128.6,.488,.381,.642,.607,.345
345,GSW,2021-12-20,.608,,SAC,W 113-98,114.6,.102,.420,.614,.608,.068,99.4,.193,.386,.544,.524,.133
346,SAS,2021-12-09,.608,,DEN,W 123-111,125.6,.250,.398,.630,.608,.182,113.4,.138,.415,.557,.527,.128
347,SAC,2021-12-01,.608,@,LAC,W 124-115,126.4,.227,.432,.640,.608,.193,117.2,.160,.310,.537,.515,.120
348,OKC,2022-03-21,.608,,BOS,L 123-132,123.2,.151,.398,.620,.608,.108,132.2,.395,.465,.654,.599,.337
349,ATL,2021-12-05,.608,,CHO,L 127-130,130.4,.194,.398,.629,.608,.151,133.5,.326,.430,.661,.634,.244
350,DEN,2022-03-07,.607,,GSW,W 131-124,128.6,.488,.381,.642,.607,.345,121.8,.261,.455,.632,.608,.193
351,PHI,2022-02-06,.607,@,CHI,W 119-108,125.6,.250,.286,.638,.607,.202,114.0,.321,.321,.584,.525,.284
352,BOS,2022-03-03,.607,,MEM,W 120-107,130.3,.169,.416,.628,.607,.135,116.2,.131,.404,.511,.490,.101
353,MEM,2021-12-13,.607,,PHI,W 126-91,128.6,.258,.382,.636,.607,.202,92.9,.229,.265,.498,.470,.157
354,TOR,2021-11-24,.607,@,MEM,W 126-113,134.3,.236,.337,.641,.607,.202,120.5,.317,.354,.605,.567,.244
355,UTA,2021-11-16,.607,,PHI,W 120-85,121.6,.213,.427,.616,.607,.135,86.2,.189,.322,.436,.400,.144
356,SAS,2021-11-01,.607,@,IND,L 118-131,118.2,.157,.315,.620,.607,.112,131.2,.132,.418,.680,.670,.099
357,CHI,2021-10-22,.607,,NOP,W 128-112,127.2,.281,.315,.640,.607,.225,111.3,.184,.333,.595,.569,.149
358,DET,2022-03-17,.606,@,ORL,W 134-120,128.4,.330,.457,.622,.606,.213,115.0,.216,.309,.565,.541,.155
359,TOR,2022-02-28,.606,@,BRK,W 133-97,131.5,.222,.384,.612,.606,.131,95.9,.279,.407,.502,.453,.221
360,CHO,2022-03-02,.606,@,CLE,W 119-98,124.6,.259,.447,.628,.606,.188,102.6,.266,.392,.555,.532,.177
361,GSW,2021-11-07,.606,,HOU,W 120-107,118.5,.235,.541,.640,.606,.200,105.7,.468,.418,.562,.519,.316
362,LAC,2021-12-03,.605,@,LAL,W 119-115,127.5,.296,.432,.650,.605,.259,123.3,.233,.367,.579,.567,.144
363,PHO,2022-04-01,.605,@,MEM,L 114-122,106.8,.198,.314,.610,.605,.116,114.3,.275,.235,.534,.485,.225
364,DEN,2022-04-01,.605,,MIN,L 130-136,126.7,.337,.407,.658,.605,.302,132.5,.419,.465,.668,.610,.360
365,CLE,2022-03-21,.605,,LAL,L 120-131,123.0,.221,.453,.636,.605,.186,134.3,.170,.340,.648,.628,.138
366,CHI,2022-01-19,.605,,CLE,W 117-104,126.7,.209,.256,.623,.605,.151,112.6,.286,.351,.600,.578,.195
367,ATL,2021-12-01,.605,@,IND,W 114-111,118.3,.140,.384,.624,.605,.116,115.2,.178,.367,.572,.544,.144
368,PHI,2021-10-30,.605,,ATL,W 122-94,124.1,.221,.442,.646,.605,.209,95.6,.200,.232,.455,.421,.147
369,LAL,2022-03-11,.604,,WAS,W 122-109,128.9,.187,.341,.619,.604,.132,115.2,.388,.318,.548,.512,.259
370,OKC,2022-03-16,.604,@,SAS,L 120-122,118.9,.354,.427,.633,.604,.256,120.8,.204,.418,.571,.536,.173
371,HOU,2022-03-06,.604,,MEM,W 123-112,117.7,.439,.415,.629,.604,.293,107.2,.278,.268,.514,.479,.196
372,GSW,2021-12-23,.604,,MEM,W 113-104,117.4,.220,.488,.628,.604,.171,108.1,.267,.289,.517,.467,.222
373,ORL,2022-01-14,.603,@,CHO,W 116-109,107.8,.172,.517,.620,.603,.126,101.3,.216,.433,.513,.474,.175
374,WAS,2022-01-11,.603,,OKC,W 122-118,125.5,.264,.379,.628,.603,.195,121.4,.153,.398,.564,.536,.133
375,SAS,2022-03-14,.603,,MIN,L 139-149,125.5,.268,.361,.641,.603,.227,134.5,.356,.367,.716,.672,.311
376,SAC,2022-01-22,.603,@,MIL,L 127-133,125.9,.165,.381,.610,.603,.103,131.9,.275,.462,.652,.610,.242
377,CHI,2022-03-24,.603,@,NOP,L 109-126,114.0,.244,.436,.631,.603,.192,131.7,.410,.349,.643,.566,.386
378,PHI,2022-01-19,.602,,ORL,W 123-110,126.9,.325,.337,.648,.602,.277,113.5,.178,.389,.567,.544,.133
379,SAC,2022-01-04,.602,@,LAL,L 114-122,116.7,.217,.410,.627,.602,.169,124.9,.202,.323,.566,.551,.131
380,BOS,2021-12-31,.602,,PHO,W 123-108,127.6,.313,.325,.651,.602,.277,112.0,.160,.350,.504,.465,.150
381,CHO,2021-10-27,.602,@,ORL,W 120-111,121.6,.289,.361,.641,.602,.241,112.4,.148,.455,.592,.574,.114
382,CLE,2022-02-15,.602,@,ATL,L 116-124,126.4,.136,.466,.622,.602,.114,135.1,.338,.413,.675,.625,.300
383,POR,2022-04-07,.601,@,NOP,L 94-127,102.6,.188,.449,.629,.601,.159,138.6,.333,.398,.595,.543,.280
384,DEN,2022-02-02,.601,@,UTA,L 104-108,114.0,.152,.354,.617,.601,.114,118.4,.256,.337,.564,.529,.198
385,HOU,2021-12-05,.601,,NOP,W 118-108,132.1,.367,.506,.643,.601,.291,120.9,.266,.404,.514,.479,.191
386,HOU,2021-12-01,.601,@,OKC,W 114-110,117.6,.278,.468,.643,.601,.241,113.5,.341,.376,.563,.518,.259
387,GSW,2021-11-16,.601,@,BRK,W 117-99,116.1,.354,.506,.641,.601,.278,98.2,.307,.409,.496,.443,.239
388,SAS,2022-03-07,.601,,LAL,W 117-110,115.4,.357,.310,.602,.601,.190,108.5,.253,.286,.544,.516,.176
389,HOU,2021-11-24,.601,,CHI,W 118-113,112.3,.262,.429,.630,.601,.202,107.6,.125,.365,.558,.536,.104
390,MIL,2021-11-02,.601,@,DET,W 117-89,117.5,.250,.440,.627,.601,.190,89.4,.323,.505,.419,.366,.226
391,IND,2022-03-13,.601,@,ATL,L 128-131,132.9,.292,.393,.637,.601,.236,136.0,.286,.452,.693,.649,.262
392,MEM,2022-02-28,.601,,SAS,W 118-105,118.1,.213,.292,.606,.601,.124,105.1,.192,.323,.489,.460,.141
393,CHO,2022-04-05,.600,@,MIA,L 115-144,116.3,.212,.447,.619,.600,.153,145.7,.345,.500,.744,.708,.298
394,PHI,2022-03-18,.600,,DAL,W 111-101,124.6,.307,.507,.652,.600,.280,113.4,.263,.400,.566,.538,.188
395,NYK,2022-03-16,.600,,POR,W 128-98,133.2,.488,.475,.659,.600,.400,102.0,.154,.374,.504,.500,.077
396,ATL,2022-02-16,.600,@,ORL,W 130-109,130.5,.311,.367,.635,.600,.244,109.5,.133,.418,.525,.495,.122
397,IND,2022-01-31,.600,,LAC,W 122-116,123.7,.126,.305,.608,.600,.084,117.6,.135,.458,.570,.547,.115
398,PHI,2022-01-29,.600,,SAC,W 103-101,110.8,.371,.429,.632,.600,.271,108.6,.244,.427,.556,.512,.207
399,ATL,2022-01-26,.600,,SAC,W 121-104,121.5,.189,.400,.621,.600,.144,104.4,.204,.430,.513,.484,.151
400,ORL,2022-01-23,.600,,CHI,W 114-95,116.4,.288,.325,.632,.600,.225,97.0,.421,.276,.527,.467,.316
401,ATL,2022-01-15,.600,,NYK,L 108-117,120.1,.213,.550,.617,.600,.150,130.1,.313,.373,.619,.584,.241
402,NOP,2021-12-21,.600,,POR,W 111-97,123.2,.225,.413,.631,.600,.188,107.7,.244,.436,.562,.532,.179
403,PHO,2021-11-19,.600,,DAL,W 112-104,114.8,.165,.341,.614,.600,.118,106.6,.256,.444,.519,.478,.200
404,MEM,2021-10-20,.600,,CLE,W 132-121,130.6,.120,.330,.627,.600,.120,119.7,.194,.409,.599,.581,.140
405,MEM,2021-11-18,.599,,LAC,W 120-108,124.6,.063,.271,.608,.599,.052,112.2,.089,.433,.577,.556,.089
406,LAL,2022-03-19,.599,@,WAS,L 119-127,123.3,.121,.385,.621,.599,.110,131.6,.365,.365,.644,.594,.306
407,UTA,2021-11-20,.599,@,SAC,W 123-105,129.2,.187,.429,.624,.599,.154,110.3,.231,.341,.524,.505,.143
408,CHO,2021-10-22,.599,@,CLE,W 123-112,119.5,.187,.352,.624,.599,.154,108.8,.238,.369,.603,.565,.202
409,BOS,2022-03-21,.599,@,OKC,W 132-123,132.2,.395,.465,.654,.599,.337,123.2,.151,.398,.620,.608,.108
410,BRK,2022-01-05,.599,@,IND,W 129-121,130.2,.337,.244,.653,.599,.302,122.2,.341,.476,.641,.579,.317
411,MIN,2021-11-18,.599,,SAS,W 115-90,126.6,.174,.570,.621,.599,.140,99.1,.226,.381,.487,.452,.167
412,CLE,2022-01-12,.599,@,UTA,W 111-91,120.4,.210,.370,.627,.599,.173,98.7,.129,.553,.506,.494,.082
413,UTA,2021-11-09,.599,,ATL,W 110-98,119.6,.198,.469,.625,.599,.160,106.5,.118,.412,.548,.541,.071
414,MIN,2022-01-23,.598,,BRK,W 136-125,135.0,.337,.348,.644,.598,.283,124.1,.158,.400,.615,.584,.147
415,LAL,2021-12-28,.598,@,HOU,W 132-123,130.9,.315,.370,.630,.598,.239,121.9,.301,.422,.654,.627,.229
416,LAL,2021-11-10,.598,,MIA,W 120-117 (OT),108.2,.174,.413,.606,.598,.109,105.5,.365,.385,.525,.469,.281
417,MIL,2022-04-05,.598,@,CHI,W 127-106,124.7,.287,.402,.648,.598,.264,104.1,.133,.337,.511,.474,.133
418,DEN,2022-03-06,.598,,NOP,W 138-130 (OT),125.0,.494,.379,.651,.598,.391,117.8,.287,.327,.571,.545,.198
